Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2020-09-25,279.62078857421875,316.5994567871094,2004.1375732421875,1840.319580078125,413.32421875,2586.190185546875,307.48004150390625,579.02734375,28.631000518798828,421.77740478515625,741.760009765625,71.25729370117188,990.8027954101562,2018.8272705078125,687.8060302734375,675.7149047851562,494.4256591796875,568.7942504882812,156.389404296875,1899.6090087890625,337.2099304199219,1239.6051025390625,880.9365234375,133.74656677246094,254.025634765625,1247.8369140625,827.8204345703125,565.05224609375,6227.64013671875,742.0413208007812,69.07270812988281,50.745079040527344,67.62255096435547,998.3196411132812,788.5399780273438,107.02285766601562,168.11895751953125,465.0113220214844,2154.792724609375,490.44970703125,30.311494827270508,624.0880737304688,1092.35986328125,629.645263671875,3754.27392578125,148.41603088378906
2020-09-28,294.9835205078125,329.6070556640625,2036.0137939453125,1859.4337158203125,437.4236145019531,2594.016845703125,326.6990966796875,597.2512817382812,29.904510498046875,425.61480712890625,746.2869262695312,73.02198791503906,994.2235717773438,2079.320556640625,713.1077270507812,681.8786010742188,499.2562255859375,572.4384765625,161.84202575683594,1885.2178955078125,351.0890808105469,1273.2484130859375,880.0220336914062,135.7439422607422,262.21392822265625,1273.380126953125,840.4808959960938,586.9464721679688,6424.40771484375,741.2396850585938,71.27195739746094,52.917755126953125,70.73550415039062,1004.9170532226562,804.3197631835938,111.52824401855469,172.7786865234375,484.4323425292969,2158.351318359375,497.3763732910156,31.077680587768555,629.7848510742188,1121.3095703125,662.1719970703125,3816.058837890625,147.3048858642578
2020-09-29,297.1781311035156,331.0146179199219,2061.0205078125,1873.1480712890625,425.0751647949219,2533.80859375,322.74163818359375,586.350830078125,29.459543228149414,417.8920593261719,734.295166015625,71.59199523925781,985.3761596679688,2096.052490234375,700.7239990234375,663.510009765625,503.2107238769531,562.1953125,170.23814392089844,1857.716064453125,345.3343200683594,1236.7100830078125,878.8026123046875,132.68911743164062,268.9349060058594,1257.994384765625,833.5921020507812,584.9907836914062,6462.505859375,736.5737915039062,69.35780334472656,50.929203033447266,68.69525146484375,1017.9758911132812,800.4613037109375,110.50387573242188,170.7487030029297,480.6810607910156,2213.59326171875,484.14825439453125,31.85677146911621,620.6944580078125,1149.42236328125,659.1381225585938,3952.374755859375,147.28125
2020-09-30,296.3800964355469,331.7426452636719,2123.141357421875,1898.4267578125,422.88427734375,2519.46728515625,321.15966796875,583.9213256835938,29.382827758789062,403.83758544921875,746.1906127929688,70.58793640136719,1005.4551391601562,2100.15234375,722.8203735351562,662.5712890625,510.8118591308594,550.9671020507812,169.12831115722656,1889.7410888671875,343.1097717285156,1246.99267578125,878.1492919921875,134.49066162109375,262.92388916015625,1262.9239501953125,839.3173217773438,579.9346313476562,6463.1767578125,750.6161499023438,69.31708526611328,51.00284957885742,68.33768463134766,1013.1242065429688,802.7862548828125,112.28971862792969,171.07167053222656,475.2679138183594,2217.062744140625,480.9736022949219,30.97006607055664,639.7640380859375,1182.9508056640625,668.3391723632812,3940.1630859375,148.25051879882812
2020-10-01,307.4033203125,342.95440673828125,2065.517578125,1950.0830078125,441.8551025390625,2610.675537109375,337.2440490722656,604.0011596679688,29.490234375,414.774169921875,744.55322265625,71.34857177734375,990.7737426757812,2095.242431640625,732.8731079101562,663.6734619140625,524.238037109375,560.619384765625,168.01849365234375,1914.1820068359375,357.08563232421875,1267.2584228515625,886.33642578125,133.82489013671875,266.9943542480469,1299.62060546875,840.4343872070312,582.0811767578125,6513.82958984375,754.4757080078125,69.1541748046875,50.929203033447266,69.24211883544922,1008.9979858398438,810.1567993164062,119.42395782470703,175.5929718017578,481.39337158203125,2244.77197265625,489.77630615234375,31.417722702026367,664.6112060546875,1180.2921142578125,669.7813720703125,3987.0615234375,148.01412963867188
2020-10-05,325.80859375,340.0908203125,2102.08837890625,1938.1844482421875,442.3031921386719,2581.73046875,331.37652587890625,586.7948608398438,29.520919799804688,407.1953125,749.9953002929688,72.0483627319336,999.9701538085938,2107.15966796875,728.5995483398438,672.8576049804688,527.7425537109375,566.0857543945312,172.7955780029297,1928.8468017578125,360.8576965332031,1295.2113037109375,913.3798217773438,132.5716094970703,274.6146240234375,1309.130859375,834.988525390625,579.0760498046875,6535.4423828125,756.0150146484375,68.78761291503906,50.96602249145508,68.50594329833984,1003.08056640625,816.1421508789062,118.77127838134766,174.16275024414062,496.7782287597656,2406.984619140625,484.4368896484375,32.91134262084961,679.761962890625,1176.0579833984375,665.8524169921875,3937.827880859375,157.8959197998047
2020-10-06,326.3572692871094,352.2733459472656,2101.1494140625,1997.438720703125,447.7803649902344,2599.176513671875,340.32965087890625,598.1942749023438,29.382827758789062,409.4018249511719,751.6327514648438,71.07473754882812,995.512451171875,2095.194580078125,735.9326171875,676.8987426757812,541.831787109375,573.275634765625,170.72068786621094,1933.2783203125,368.111572265625,1328.3052978515625,919.52001953125,133.08074951171875,275.79791259765625,1332.682373046875,830.93896484375,598.5375366210938,6605.935546875,748.6452026367188,68.54328155517578,51.076499938964844,68.65318298339844,1002.24169921875,821.1876831054688,118.66249084472656,176.79249572753906,494.83135986328125,2414.546142578125,486.4090881347656,32.48951721191406,684.7314453125,1181.572265625,675.0534057617188,4024.375732421875,156.05191040039062
2020-10-07,329.30010986328125,350.0892333984375,2147.9013671875,2011.774169921875,451.2160339355469,2691.1279296875,326.3072204589844,589.1994018554688,28.891834259033203,405.276611328125,745.131103515625,69.64473724365234,989.397705078125,2133.7119140625,737.8265991210938,676.0005493164062,550.4274291992188,570.2223510742188,166.81216430664062,1954.704345703125,370.0943298339844,1335.4931640625,928.926513671875,132.76742553710938,275.8926086425781,1319.188720703125,826.5636596679688,602.5442504882812,6754.01416015625,759.8463745117188,67.44364929199219,51.92348861694336,67.13878631591797,1023.6212158203125,819.110107421875,114.90953826904297,175.96205139160156,485.99932861328125,2433.8046875,485.87994384765625,31.947168350219727,683.8828735351562,1234.7943115234375,671.8206176757812,4099.5390625,158.53421020507812
2020-10-08,315.48370361328125,349.215576171875,2222.57470703125,1996.1483154296875,450.02099609375,2688.6357421875,325.84686279296875,585.876953125,28.707712173461914,407.1953125,781.5882568359375,68.94493865966797,1006.7342529296875,2105.872802734375,748.2191772460938,693.5527954101562,564.4219970703125,574.3591918945312,168.16323852539062,1974.3031005859375,374.7851867675781,1328.604736328125,952.5733032226562,130.92672729492188,277.3125305175781,1314.6080322265625,820.1868896484375,604.97705078125,6785.59521484375,768.8148803710938,67.28073120117188,50.41365432739258,66.59190368652344,1015.345947265625,812.2837524414062,115.86137390136719,176.7002410888672,497.72784423828125,2513.6435546875,469.7176513671875,32.16668701171875,695.1551513671875,1234.942138671875,686.6416625976562,4228.60595703125,169.95265197753906
2020-10-09,312.2415466308594,346.740234375,2250.6953125,1959.7835693359375,466.1038513183594,2675.737060546875,325.00933837890625,590.1922607421875,28.477558135986328,407.914794921875,773.59375,69.91856384277344,998.7103271484375,2114.595947265625,723.694580078125,698.6143188476562,584.1942749023438,565.1499633789062,164.0616912841797,1954.978271484375,388.3258056640625,1364.8934326171875,963.9828491210938,131.47500610351562,276.4132080078125,1314.3590087890625,845.694091796875,604.0706787109375,6768.87060546875,756.0599365234375,67.52510833740234,51.77617645263672,66.46571350097656,1012.7161254882812,797.2955932617188,116.2330322265625,182.97470092773438,487.0915222167969,2502.301513671875,453.3628845214844,31.80942153930664,690.1856689453125,1235.97607421875,675.8988037109375,4182.2431640625,176.83206176757812
